CustomerID,SavingsID,AvgBalance
CID-635426,SID-451210,88244
CID-793908,SID-223675,68247
CID-327308,SID-537420,6181
CID-440953,SID-114779,17248
CID-631110,SID-892975,41201
CID-302080,SID-580999,58538
CID-469443,SID-859995,42669
CID-557462,SID-522795,14382
CID-274525,SID-645448,1939
CID-512583,SID-828335,59740
CID-457345,SID-536303,96901
CID-46697,SID-644667,45673
CID-217271,SID-752860,69727
CID-275251,SID-188342,3504
CID-459318,SID-550281,55048
CID-715132,SID-400875,55408
CID-789895,SID-377174,95718
CID-669824,SID-151749,9773
CID-751795,SID-865792,50908
CID-694298,SID-398225,82862
CID-469671,SID-142222,23902
CID-747012,SID-649544,48657
CID-372299,SID-570883,27300
CID-834731,SID-453871,74208
CID-43942,SID-228779,96538
CID-779391,SID-660625,97931
CID-13347,SID-818081,27892
CID-711095,SID-479762,76140
CID-404463,SID-673525,67170
CID-849250,SID-609363,40253
CID-299303,SID-70984,48093
CID-285415,SID-129021,51055
CID-353445,SID-325337,10589
CID-544378,SID-771987,76893
CID-661020,SID-897670,4626
CID-231305,SID-184826,6614
CID-557751,SID-738947,64974
CID-224081,SID-508996,20374
CID-140928,SID-203068,72539
CID-500893,SID-217879,34546
CID-897644,SID-560964,86868
CID-671460,SID-264404,85774
CID-173039,SID-295639,16307
CID-638599,SID-127871,55167
CID-715023,SID-247715,35849
CID-519932,SID-679370,55025
CID-868173,SID-756226,76167
CID-317524,SID-478979,88998
CID-632170,SID-328115,46438
CID-891464,SID-867366,29411
CID-22174,SID-63713,82194
CID-870157,SID-119360,22398
CID-22767,SID-104949,10486
CID-659645,SID-220777,58176
CID-608274,SID-701774,52049
CID-391993,SID-235932,43671
CID-365422,SID-71317,31522
CID-827478,SID-853198,82349
CID-484060,SID-723165,84348
CID-541281,SID-360238,40108
CID-537296,SID-115437,13839
CID-774284,SID-503185,19507
CID-441268,SID-699454,63506
CID-545847,SID-458462,31619
CID-572914,SID-518622,28445
CID-664558,SID-507962,28691
CID-267953,SID-478195,44592
CID-111571,SID-389580,11822
CID-636945,SID-33047,27490
CID-530155,SID-831771,35792
CID-359357,SID-477378,21277
CID-229725,SID-532781,89499
CID-767345,SID-353459,78444
CID-608245,SID-397055,61900
CID-104285,SID-538377,5131
CID-90226,SID-231686,70305
CID-636401,SID-188479,68082
CID-721631,SID-97553,81498
CID-194413,SID-500696,96434
CID-345960,SID-176369,37223
CID-339199,SID-810857,15570
CID-70556,SID-895619,3673
CID-794324,SID-269852,68657
CID-422091,SID-532006,45621
CID-133606,SID-746806,69677
CID-718754,SID-448309,63818
CID-221799,SID-338966,21495
CID-259852,SID-467674,5785
CID-459611,SID-807616,66219
CID-596503,SID-416603,96498
CID-137627,SID-718770,17921
CID-59980,SID-491720,67420
CID-884943,SID-808751,18879
CID-237742,SID-530242,15936
CID-443228,SID-594502,94329
CID-604921,SID-625487,2534
CID-799562,SID-843928,84580
CID-480058,SID-58404,1485
CID-448026,SID-211269,16302
CID-864376,SID-390898,64274
CID-253329,SID-881835,26863
CID-779183,SID-317123,52077
CID-856627,SID-193835,63225
CID-287493,SID-196943,40683
CID-519652,SID-249623,60259
CID-327432,SID-822068,9992
CID-73346,SID-717797,83171
CID-336629,SID-804547,77082
CID-895266,SID-252011,8366
CID-136441,SID-158869,9475
CID-854725,SID-389443,10075
CID-818954,SID-351033,46959
CID-566623,SID-733950,80187
CID-817730,SID-877494,75444
CID-582816,SID-528423,14675
CID-254574,SID-589231,87881
CID-82050,SID-667542,49992
CID-152842,SID-763576,89695
CID-383317,SID-429897,15630
CID-760531,SID-134857,75131
CID-895861,SID-728262,95547
CID-397208,SID-132173,94717
CID-596682,SID-687138,66191
CID-195932,SID-517634,32858
CID-863639,SID-790889,29646
CID-136550,SID-83308,25575
CID-45977,SID-611259,66806
CID-83242,SID-596335,23962
CID-437206,SID-136246,19238
CID-871521,SID-26569,23019
CID-269432,SID-827611,12424
CID-61626,SID-121449,91855
CID-106741,SID-143943,76342
CID-149667,SID-265438,21324
CID-812839,SID-143856,17395
CID-153013,SID-576992,87866
CID-740976,SID-818060,69522
CID-252548,SID-570690,69760
CID-634018,SID-336078,13111
CID-628899,SID-754620,98735
CID-570611,SID-763261,66497
CID-768260,SID-577627,34250
CID-334988,SID-372917,23534
CID-542652,SID-877741,73716
CID-440192,SID-364176,25519
CID-774127,SID-855522,19037
CID-177372,SID-178153,96749
CID-770816,SID-612494,89047
CID-467713,SID-93279,56495
CID-385177,SID-236663,9581
CID-756134,SID-762909,71203
CID-132747,SID-475614,32895
CID-316664,SID-798907,18906
CID-101753,SID-578717,67318
CID-872589,SID-137300,25381
CID-230921,SID-249632,65383
CID-114317,SID-366930,64273
CID-438997,SID-737276,22328
CID-228036,SID-65436,62407
CID-478613,SID-637654,12811
CID-570911,SID-674365,20019
CID-290211,SID-741855,13631
CID-253970,SID-523437,52640
CID-297923,SID-564991,20683
CID-493201,SID-632314,50271
CID-736961,SID-179753,34138
CID-59622,SID-225950,74965
CID-100042,SID-63529,19674
CID-783428,SID-631493,89791
CID-18998,SID-724365,28897
CID-388343,SID-461410,12918
CID-591032,SID-419215,70388
CID-598896,SID-5332,66770
CID-581350,SID-828570,3853
CID-892536,SID-826694,5605
CID-98935,SID-14868,59962
CID-81752,SID-242257,41357
CID-601252,SID-588922,74622
CID-31454,SID-259662,39524
CID-458774,SID-516314,89345
CID-171056,SID-140728,58390
CID-136466,SID-237651,82402
CID-889687,SID-833566,51576
CID-44583,SID-852758,52473
CID-776869,SID-440795,86932
CID-256404,SID-761574,35105
CID-790714,SID-803582,52914
CID-746288,SID-332743,6914
CID-318254,SID-868944,17187
CID-488781,SID-869545,88083
CID-696341,SID-632506,75794
CID-133259,SID-673731,15752
CID-344502,SID-833571,20584
CID-554629,SID-275175,43092
CID-226884,SID-755557,508
CID-116857,SID-470017,82267
CID-488428,SID-709979,97394
CID-453457,SID-239631,99304
CID-533780,SID-73016,64441
CID-143600,SID-146957,6139
CID-574442,SID-870958,56139
CID-434324,SID-27612,66452
CID-471677,SID-818361,77275
CID-292661,SID-763822,658
CID-402,SID-709311,35700
CID-713859,SID-834925,12540
CID-502731,SID-871591,87934
CID-37375,SID-597166,20642
CID-454246,SID-40443,7136
CID-708409,SID-357490,95631
CID-647653,SID-313693,78931
CID-542094,SID-468839,6323
CID-394953,SID-62730,19141
CID-535144,SID-746049,98250
CID-483498,SID-197316,24666
CID-239426,SID-586680,37694
CID-445652,SID-79610,33064
CID-290005,SID-355885,80260
CID-727263,SID-834602,10261
CID-245238,SID-753942,57628
CID-757488,SID-428325,34237
CID-426571,SID-562789,75062
CID-64238,SID-343375,95867
CID-215761,SID-498807,92369
CID-22034,SID-738372,38471
CID-360983,SID-209291,12064
CID-523890,SID-780310,30755
CID-252456,SID-583705,50614
CID-675006,SID-177838,87606
CID-806660,SID-841300,70022
CID-153766,SID-522395,63142
CID-632818,SID-754653,61424
CID-450563,SID-113090,6665
CID-401807,SID-671626,63837
CID-105655,SID-838888,68604
CID-735342,SID-864969,33427
CID-586461,SID-38992,68412
CID-447583,SID-811994,40199
CID-581179,SID-265422,61474
CID-892381,SID-432707,63121
CID-73265,SID-777146,91483
CID-652447,SID-65161,19663
CID-642074,SID-277352,26068
CID-354203,SID-17955,73612
CID-266053,SID-451665,93027
CID-478717,SID-383611,41033
CID-446666,SID-344619,49387
CID-280862,SID-298205,27106
CID-745362,SID-753096,49624
CID-872023,SID-268148,52514
CID-461859,SID-204789,80183
CID-295152,SID-448351,20820
CID-662591,SID-740666,30180
CID-432740,SID-644077,48540
CID-836985,SID-297151,50851
CID-575200,SID-593498,30444
CID-137951,SID-94790,21918
CID-821166,SID-213538,93968
CID-840939,SID-478441,77588
CID-790374,SID-756491,20563
CID-532435,SID-801755,22365
CID-494201,SID-210285,12145
CID-826422,SID-101709,37249
CID-453441,SID-633329,84209
CID-786979,SID-72019,29439
CID-415164,SID-438846,40406
CID-699864,SID-246414,31795
CID-842578,SID-298108,53538
CID-601037,SID-27146,27057
CID-68269,SID-308150,50069
CID-45665,SID-139303,92649
CID-872137,SID-684570,32886
CID-497650,SID-809180,79648
CID-782535,SID-697674,64603
CID-826606,SID-61517,6270
CID-858973,SID-797835,81970
CID-119044,SID-145911,93642
CID-90631,SID-899956,3292
CID-629217,SID-403992,52175
CID-836928,SID-796957,18976
CID-117141,SID-533480,65816
CID-21719,SID-739204,51625
CID-715931,SID-576866,17571
CID-889203,SID-490590,72504
CID-262328,SID-388877,87940
CID-803068,SID-669737,74439
CID-15938,SID-882967,23830
CID-57088,SID-492955,57103
CID-111600,SID-166223,12531
CID-709962,SID-858076,91444
CID-136269,SID-215282,94190
CID-204455,SID-591138,8525
CID-732067,SID-123085,5147
CID-736205,SID-638404,62677
CID-279119,SID-276563,91086
CID-844750,SID-289995,64757
CID-618623,SID-48359,24130
CID-641562,SID-22774,19404
CID-734573,SID-354598,92788
CID-540300,SID-449049,59184
CID-38129,SID-644988,83496
CID-304413,SID-754625,89873
CID-835258,SID-613307,26037
CID-186098,SID-95934,82710
CID-144553,SID-576442,39368
CID-282069,SID-322155,17034
CID-803895,SID-558715,27779
CID-166289,SID-568037,92781
CID-646458,SID-439528,68196
CID-270984,SID-785152,29024
CID-832375,SID-589972,27118
CID-429911,SID-79157,78404
CID-356190,SID-157925,786
CID-363501,SID-458726,28244
CID-14737,SID-824698,5413
CID-310152,SID-400381,34847
CID-875857,SID-587528,27104
CID-675279,SID-26789,55826
CID-681677,SID-669715,72546
CID-461898,SID-460076,18029
CID-655346,SID-561616,39002
CID-570342,SID-880066,57000
CID-550535,SID-157107,477
CID-723867,SID-433641,59031
CID-512709,SID-63453,79113
CID-519895,SID-529322,40192
CID-134124,SID-179561,35050
CID-50289,SID-364311,67852
CID-205210,SID-478755,77418
CID-106292,SID-563831,2266
CID-322081,SID-696144,83100
CID-205436,SID-385771,28983
CID-726477,SID-827333,86121
CID-799764,SID-116304,42992
CID-576587,SID-718782,75169
CID-254960,SID-599296,88584
CID-703576,SID-502381,82769
CID-416729,SID-572478,77674
CID-445259,SID-635899,9881
CID-573355,SID-272205,24656
CID-474451,SID-410057,51887
CID-115631,SID-306086,81067
CID-493174,SID-477367,24118
CID-270738,SID-804880,6054
CID-267179,SID-861286,36907
CID-35526,SID-501028,37263
CID-224377,SID-823941,7295
CID-440537,SID-137398,80789
CID-420822,SID-295591,90447
CID-774669,SID-319915,4419
CID-577067,SID-530347,36137
CID-300781,SID-518009,47004
CID-816661,SID-281359,1468
CID-58046,SID-136274,81703
CID-157482,SID-482145,86026
CID-896821,SID-702861,98111
CID-653937,SID-178377,55321
CID-855824,SID-533451,66727
CID-691426,SID-756418,29498
CID-94815,SID-401568,93073
CID-593599,SID-112977,55303
CID-510674,SID-119833,69626
CID-871057,SID-286203,43541
CID-482754,SID-359852,29544
CID-733385,SID-134065,17829
CID-377741,SID-319811,59760
CID-737457,SID-810914,85197
CID-96089,SID-889125,44168
CID-803340,SID-37343,79570
CID-600504,SID-876887,75494
CID-520885,SID-121975,65876
CID-96940,SID-448525,12016
CID-596966,SID-183426,93721
CID-153100,SID-338346,43788
CID-557541,SID-706124,97085
CID-258331,SID-841191,27177
CID-84455,SID-819028,56426
CID-689313,SID-829265,63315
CID-702332,SID-381403,44673
CID-192655,SID-481098,1515
CID-545902,SID-417723,40149
CID-488493,SID-120921,17518
CID-552850,SID-740677,7670
CID-41655,SID-753966,18435
CID-118438,SID-306425,12535
CID-233248,SID-29824,37588
CID-493726,SID-630597,36529
CID-738707,SID-777121,25197
CID-747724,SID-683615,30834
CID-657571,SID-482141,3222
CID-704038,SID-410852,56850
CID-92866,SID-294791,80325
CID-684398,SID-272972,34432
CID-835389,SID-335500,23407
CID-434005,SID-624150,22130
CID-481517,SID-783854,17470
CID-389892,SID-889027,62698
CID-647190,SID-421816,54930
CID-497852,SID-136716,31643
CID-897999,SID-140106,6303
CID-661072,SID-315836,79032
CID-568449,SID-597765,2703
CID-655893,SID-59323,55605
CID-559846,SID-370497,71608
CID-561106,SID-26001,83037
CID-183050,SID-846506,38250
CID-162431,SID-455753,66270
CID-793310,SID-486011,63505
CID-540214,SID-726180,62364
CID-88880,SID-671053,31854
CID-679113,SID-36190,80842
CID-122001,SID-597738,81280
CID-555882,SID-514934,15479
CID-75827,SID-630272,90272
CID-49174,SID-477439,69276
CID-732833,SID-372560,92003
CID-616978,SID-835483,57059
CID-41123,SID-367787,32716
CID-625360,SID-225329,44068
CID-390747,SID-363240,99435
CID-50395,SID-159800,87428
CID-439596,SID-827317,98807
CID-490558,SID-508351,38725
CID-873225,SID-703316,22537
CID-884079,SID-265836,81499
CID-498857,SID-216467,50474
CID-338769,SID-92969,11273
CID-10248,SID-830987,68981
CID-568606,SID-568981,35090
CID-323677,SID-892482,45936
CID-358401,SID-694477,96379
CID-290131,SID-132339,95186
CID-109500,SID-719610,9451
CID-868476,SID-494685,76112
CID-539055,SID-341956,42820
CID-348927,SID-792247,22145
CID-48937,SID-245460,89667
CID-342757,SID-438164,95855
CID-84764,SID-692626,62073
CID-824020,SID-558178,69557
CID-185961,SID-361659,23772
CID-378899,SID-277004,44940
CID-270004,SID-545141,49435
CID-502353,SID-47659,18834
CID-780867,SID-646367,95452
CID-355121,SID-794288,13445
CID-401074,SID-164447,38076
CID-496170,SID-186859,87445
CID-343280,SID-543984,80321
CID-141670,SID-740216,58246
CID-463270,SID-700336,75539
CID-343855,SID-807495,93233
CID-4157,SID-665910,2167
CID-611797,SID-261594,81991
CID-199816,SID-323007,17871
CID-896630,SID-332202,59914
CID-669166,SID-509798,34255
CID-305309,SID-313388,19081
CID-115389,SID-513716,8408
CID-820556,SID-745010,80800
CID-791209,SID-768383,60075
CID-731368,SID-831074,3058
CID-746292,SID-511342,53356
CID-85589,SID-504180,40703
CID-724542,SID-140142,66957
CID-769790,SID-175758,10270
CID-348043,SID-483166,10140
CID-106386,SID-504425,35883
CID-247298,SID-756120,25712
CID-498079,SID-582867,20293
CID-762656,SID-868178,97512
CID-347445,SID-588320,70514
CID-826174,SID-813932,21551
CID-98123,SID-129477,29642
CID-336379,SID-535512,57950
CID-359610,SID-157695,62180
CID-278975,SID-109603,65117
CID-277019,SID-855357,87710
CID-169957,SID-312154,74827
CID-264146,SID-836450,86843
CID-256025,SID-111262,33681
CID-21105,SID-845307,49516
CID-892724,SID-537746,50404
CID-348787,SID-429606,29441
CID-6513,SID-585140,90471
CID-416165,SID-12518,49792
CID-796886,SID-344756,1279
CID-68378,SID-94015,67380
CID-141162,SID-463346,33783
CID-816296,SID-834371,78643
CID-475297,SID-52873,26259
CID-230948,SID-795843,22271
CID-663761,SID-24177,80746
CID-643300,SID-871363,41578
CID-370565,SID-371080,43606
CID-261457,SID-33646,80062
CID-703011,SID-852300,85232
CID-156743,SID-566643,43884
CID-41049,SID-590141,72515
CID-887763,SID-753156,77010
CID-491579,SID-406916,47816
CID-650205,SID-344164,21208
CID-758824,SID-427742,38793
CID-789282,SID-652257,64619
CID-233979,SID-242702,9017
CID-3178,SID-183385,42246
CID-257215,SID-182276,57084
CID-409593,SID-206398,68959
CID-10210,SID-826009,21376
CID-241072,SID-623450,2343
CID-603300,SID-393645,28386
CID-114112,SID-513985,6443
CID-454590,SID-720867,33814
CID-269056,SID-470530,85827
CID-261184,SID-653192,83636
CID-266199,SID-595434,71108
CID-223886,SID-673946,53196
CID-43263,SID-308641,94454
CID-546228,SID-316324,77375
CID-891045,SID-305945,52004
CID-323507,SID-12805,32578
CID-558004,SID-611027,41841
CID-883081,SID-308301,16607
CID-522311,SID-855675,24182
CID-746659,SID-478183,56810
CID-668195,SID-223589,49133
CID-718096,SID-879773,93468
CID-853788,SID-775126,73538
CID-247638,SID-846272,98390
CID-20288,SID-532799,71809
CID-37564,SID-797579,27786
CID-584142,SID-617189,62009
CID-522122,SID-81165,77052
CID-96830,SID-640947,10432
CID-604724,SID-661223,8252
CID-638783,SID-547485,79549
CID-173952,SID-63182,19472
CID-274405,SID-195539,15550
CID-614119,SID-448962,32730
CID-848711,SID-628849,89260
CID-32346,SID-653288,24409
CID-221504,SID-24143,80014
CID-836097,SID-773594,91974
CID-496222,SID-818302,67140
CID-202628,SID-88957,18120
CID-155076,SID-242422,86380
CID-441098,SID-702500,73631
CID-659409,SID-75079,78027
CID-721970,SID-540811,29872
CID-661731,SID-245330,20672
CID-324837,SID-106607,31730
CID-510104,SID-55718,64148
CID-316052,SID-830599,94446
CID-352831,SID-281135,59064
CID-381242,SID-212806,57083
CID-340242,SID-353430,80175
CID-768565,SID-334144,86414
CID-211605,SID-496144,91146
CID-54627,SID-749236,57856
CID-357738,SID-347673,66031
CID-286003,SID-305187,63939
CID-203810,SID-342706,81627
CID-836065,SID-630264,96260
CID-55463,SID-108239,34150
CID-701616,SID-805141,59416
CID-544716,SID-752073,86393
CID-456890,SID-191381,94988
CID-370205,SID-57673,1146
CID-677356,SID-734823,51456
CID-263848,SID-625738,11487
CID-432949,SID-707999,19079
CID-9399,SID-629450,49901
CID-114388,SID-564505,46979
CID-82119,SID-498566,52375
CID-664295,SID-182462,16624
CID-153701,SID-69033,44651
CID-448052,SID-133877,61028
CID-493354,SID-78808,97154
CID-422656,SID-579178,47210
CID-328063,SID-573784,92143
CID-186103,SID-870928,64875
CID-780666,SID-394597,63589
CID-313329,SID-731401,44183
CID-715937,SID-22283,48563
CID-186046,SID-808002,77857
CID-754661,SID-714502,24660
CID-338679,SID-378415,38499
CID-122364,SID-189328,28174
CID-466871,SID-789576,21093
CID-152562,SID-369453,32421
CID-128041,SID-241571,67103
CID-267592,SID-341550,71760
CID-531642,SID-236659,86246
CID-711326,SID-380479,81945
CID-853302,SID-123353,19583
CID-366977,SID-432217,514
CID-526952,SID-577986,24524
CID-494968,SID-641345,45890
CID-665438,SID-76248,56449
CID-205010,SID-776203,57693
CID-890108,SID-402733,92612
CID-302787,SID-297237,43896
CID-77545,SID-560820,29957
CID-685321,SID-804427,65731
CID-698929,SID-20712,4796
CID-105889,SID-158693,82327
CID-296517,SID-392081,13032
CID-133222,SID-546543,77339
CID-30412,SID-195015,58279
CID-502161,SID-101185,99440
CID-659490,SID-688003,71716
CID-655418,SID-739570,58748
CID-102145,SID-832747,4806
CID-83780,SID-270015,45354
CID-699423,SID-584908,96565
CID-453830,SID-784157,95504
CID-152726,SID-232972,12690
CID-741394,SID-620122,57472
CID-170629,SID-504305,8616
CID-649026,SID-123517,25454
CID-22470,SID-166441,26454
CID-67032,SID-18181,52955
CID-324032,SID-175886,40118
CID-388909,SID-181220,72771
CID-878111,SID-585031,16081
CID-128079,SID-670004,25984
CID-833558,SID-541129,10572
CID-150165,SID-650904,5966
CID-165768,SID-895179,86291
CID-58868,SID-585483,52665
CID-87750,SID-264053,24822
CID-387202,SID-757033,92466
CID-176523,SID-471197,87734
CID-328366,SID-804383,81308
CID-453355,SID-562084,47804
CID-68265,SID-122090,78475
CID-134374,SID-30893,21156
CID-47787,SID-608006,41907
CID-818484,SID-6357,11080
